,StnPres,SeaPres,Temperature,Td dew point,RH,WS,WD,WSGust,WDGust,Precp,PrecpHour,SunShine,GloblRad,Visb,UVI,Cloud Amount
2022-03-04-09,1011.1,-999,19.8,-999,92,0.1,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-04-10,1011.2,-999,22.0,-999,82,0.1,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-04-11,1010.5,-999,23.2,-999,74,0.8,104,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-04-12,1009.5,-999,22.9,-999,75,1.4,105,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-04-13,1008.5,-999,25.3,-999,69,0.6,59,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-04-14,1007.6,-999,27.3,-999,54,2.9,297,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-04-15,1007.3,-999,26.9,-999,55,2.0,277,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-04-16,1007.4,-999,26.8,-999,56,1.4,303,-999,-999,&,-999,-999,-999,-999,-999,-999
2022-03-04-17,1007.7,-999,24.3,-999,65,0.4,223,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-04-18,/,-999,/,-999,/,/,/,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-04-19,1008.9,-999,20.6,-999,83,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-04-20,1009.2,-999,20.1,-999,84,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-04-21,1009.4,-999,19.2,-999,89,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-04-22,1010.2,-999,18.9,-999,91,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-04-23,1010.2,-999,19.1,-999,92,0.1,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-04-24,1009.7,-999,19.3,-999,91,0.6,304,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-05-01,1009.4,-999,19.6,-999,91,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-05-02,1009.1,-999,19.9,-999,90,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-05-03,1008.8,-999,19.8,-999,91,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-05-04,1008.5,-999,20.0,-999,91,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-05-05,1008.8,-999,20.0,-999,91,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-05-06,1009.4,-999,20.0,-999,91,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-05-07,1010.0,-999,19.9,-999,91,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-05-08,1010.7,-999,19.9,-999,89,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-05-09,/,-999,/,-999,/,/,/,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-05-10,1011.9,-999,20.2,-999,88,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-05-11,1011.8,-999,21.2,-999,81,0.1,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-05-12,1011.6,-999,22.0,-999,79,0.1,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-05-13,1011.2,-999,21.4,-999,79,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-05-14,1010.6,-999,21.8,-999,77,0.2,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-05-15,1010.7,-999,20.5,-999,79,0.8,58,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-05-16,1010.7,-999,20.6,-999,79,0.4,63,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-05-17,1011.1,-999,19.8,-999,78,1.0,86,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-05-18,1011.7,-999,19.5,-999,76,0.2,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-05-19,1012.0,-999,19.3,-999,81,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-05-20,1012.7,-999,19.0,-999,77,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-05-21,1013.5,-999,18.7,-999,78,1.1,77,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-05-22,1014.0,-999,18.7,-999,70,1.2,73,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-05-23,1013.8,-999,19.0,-999,71,0.3,307,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-05-24,1013.6,-999,18.0,-999,75,1.4,209,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-06-01,1013.3,-999,18.1,-999,72,0.9,253,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-06-02,1013.2,-999,17.7,-999,75,0.0,0,-999,-999,&,-999,-999,-999,-999,-999,-999
2022-03-06-03,1013.0,-999,17.9,-999,78,0.2,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-06-04,1013.0,-999,19.2,-999,73,1.6,61,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-06-05,1013.4,-999,19.0,-999,78,1.0,62,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-06-06,1013.4,-999,18.8,-999,80,0.5,49,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-06-07,1013.9,-999,19.0,-999,82,0.3,58,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-06-08,1014.4,-999,18.8,-999,81,0.6,55,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-06-09,1015.1,-999,18.8,-999,81,0.3,61,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-06-10,1015.0,-999,18.7,-999,81,0.8,77,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-06-11,1014.7,-999,18.6,-999,82,1.1,70,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-06-12,1014.0,-999,18.8,-999,82,0.7,64,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-06-13,1013.6,-999,17.3,-999,90,0.8,79,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-06-14,1012.4,-999,17.6,-999,88,0.1,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-06-15,1011.8,-999,18.0,-999,85,1.7,76,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-06-16,1011.3,-999,17.4,-999,89,0.2,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-06-17,1011.5,-999,17.5,-999,87,0.6,69,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-06-18,1012.1,-999,16.9,-999,92,1.0,74,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-06-19,1012.3,-999,16.3,-999,97,0.3,82,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-03-06-20,1012.5,-999,16.0,-999,98,0.7,49,-999,-999,&,-999,-999,-999,-999,-999,-999
2022-03-06-21,1013.0,-999,16.1,-999,99,0.6,65,-999,-999,1.0,-999,-999,-999,-999,-999,-999
2022-03-06-22,1013.3,-999,16.4,-999,98,0.0,0,-999,-999,1.0,-999,-999,-999,-999,-999,-999
2022-03-06-23,1013.2,-999,16.7,-999,98,0.0,0,-999,-999,1.5,-999,-999,-999,-999,-999,-999
2022-03-06-24,1012.1,-999,16.6,-999,99,0.5,54,-999,-999,1.0,-999,-999,-999,-999,-999,-999
2022-03-07-01,1011.5,-999,16.6,-999,99,1.0,84,-999,-999,&,-999,-999,-999,-999,-999,-999
2022-03-07-02,1010.9,-999,16.6,-999,99,0.8,68,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-07-03,1010.1,-999,16.1,-999,99,0.5,73,-999,-999,1.5,-999,-999,-999,-999,-999,-999
2022-03-07-04,/,-999,/,-999,/,/,/,-999,-999,2.0,-999,-999,-999,-999,-999,-999
2022-03-07-05,1009.8,-999,15.8,-999,100,0.3,49,-999,-999,6.0,-999,-999,-999,-999,-999,-999
2022-03-07-06,1010.3,-999,15.7,-999,100,0.9,20,-999,-999,5.0,-999,-999,-999,-999,-999,-999
2022-03-07-07,1010.9,-999,15.4,-999,100,0.0,0,-999,-999,5.0,-999,-999,-999,-999,-999,-999
2022-03-07-08,1011.6,-999,15.3,-999,100,0.3,56,-999,-999,5.0,-999,-999,-999,-999,-999,-999
2022-03-07-09,1012.1,-999,15.1,-999,100,0.5,326,-999,-999,3.5,-999,-999,-999,-999,-999,-999
2022-03-07-10,1012.8,-999,15.0,-999,100,0.2,0,-999,-999,1.5,-999,-999,-999,-999,-999,-999
2022-03-07-11,1012.4,-999,14.8,-999,100,0.2,0,-999,-999,1.0,-999,-999,-999,-999,-999,-999
2022-03-07-12,1012.3,-999,14.3,-999,100,0.9,354,-999,-999,2.5,-999,-999,-999,-999,-999,-999
2022-03-07-13,1012.0,-999,13.9,-999,100,1.2,359,-999,-999,3.0,-999,-999,-999,-999,-999,-999
2022-03-07-14,1012.0,-999,13.1,-999,100,1.6,353,-999,-999,5.0,-999,-999,-999,-999,-999,-999
2022-03-07-15,/,-999,/,-999,/,/,/,-999,-999,2.5,-999,-999,-999,-999,-999,-999
2022-03-07-16,1013.2,-999,12.8,-999,100,2.4,7,-999,-999,6.5,-999,-999,-999,-999,-999,-999
2022-03-07-17,1013.9,-999,12.1,-999,100,2.0,9,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-03-07-18,1014.7,-999,11.3,-999,100,1.6,4,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-03-07-19,1015.4,-999,11.3,-999,93,1.7,322,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-07-20,1016.0,-999,11.1,-999,91,1.8,318,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-07-21,1016.1,-999,11.4,-999,90,1.9,311,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-07-22,1016.0,-999,12.3,-999,90,1.5,321,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-07-23,1015.4,-999,12.8,-999,89,0.7,338,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-07-24,/,-999,/,-999,/,/,/,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-08-01,1014.6,-999,13.9,-999,81,0.9,40,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-08-02,1014.4,-999,14.1,-999,74,1.1,43,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-08-03,1014.1,-999,13.4,-999,74,1.0,43,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-08-04,1014.3,-999,13.4,-999,71,0.6,61,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-08-05,1014.7,-999,13.9,-999,70,0.8,58,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-08-06,1014.7,-999,13.9,-999,68,0.7,64,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-08-07,1015.2,-999,14.4,-999,67,1.2,63,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-08-08,1015.7,-999,15.2,-999,67,1.1,68,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-08-09,1016.3,-999,16.4,-999,63,1.0,69,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-08-10,1016.2,-999,17.7,-999,62,0.8,77,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-08-11,1016.2,-999,19.1,-999,57,0.5,80,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-08-12,1015.3,-999,19.4,-999,56,0.5,95,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-08-13,1014.2,-999,20.3,-999,52,0.5,128,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-08-14,1013.6,-999,20.2,-999,51,1.1,102,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-08-15,1013.1,-999,19.6,-999,53,1.0,91,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-08-16,/,-999,/,-999,/,/,/,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-08-17,1013.3,-999,17.3,-999,60,0.7,64,-999,-999,&,-999,-999,-999,-999,-999,-999
2022-03-08-18,1013.3,-999,16.6,-999,63,0.5,74,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-08-19,1013.6,-999,16.5,-999,65,0.3,100,-999,-999,&,-999,-999,-999,-999,-999,-999
2022-03-08-20,1014.0,-999,16.3,-999,70,0.8,197,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-08-21,1014.2,-999,15.4,-999,73,1.5,192,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-08-22,1014.0,-999,15.2,-999,74,0.3,185,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-08-23,1013.8,-999,15.7,-999,72,0.1,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-08-24,1013.8,-999,15.8,-999,72,0.4,201,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-09-01,1013.3,-999,14.8,-999,75,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-09-02,1013.0,-999,13.7,-999,79,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-09-03,1012.8,-999,13.4,-999,82,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-09-04,1012.6,-999,13.3,-999,84,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-09-05,1013.0,-999,13.4,-999,85,1.0,262,-999,-999,&,-999,-999,-999,-999,-999,-999
2022-03-09-06,1013.4,-999,13.1,-999,86,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-09-07,1014.0,-999,13.8,-999,88,0.1,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-09-08,1014.7,-999,16.8,-999,83,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-09-09,1014.9,-999,19.7,-999,67,0.9,102,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-09-10,1015.2,-999,21.1,-999,64,0.7,91,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-09-11,1015.1,-999,21.4,-999,65,0.8,123,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-09-12,1014.5,-999,22.3,-999,66,0.3,150,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-09-13,1013.5,-999,22.8,-999,64,0.4,105,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-09-14,1012.4,-999,23.0,-999,68,0.7,86,-999,-999,&,-999,-999,-999,-999,-999,-999
2022-03-09-15,1012.0,-999,22.7,-999,69,0.5,82,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-09-16,1012.0,-999,22.4,-999,68,0.5,322,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-09-17,1012.1,-999,21.7,-999,66,0.9,255,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-09-18,1012.5,-999,20.0,-999,71,0.2,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-09-19,1012.5,-999,19.9,-999,75,0.4,197,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-09-20,1012.9,-999,19.8,-999,74,0.9,188,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-09-21,1013.2,-999,19.8,-999,72,0.5,178,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-09-22,/,-999,/,-999,/,/,/,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-09-23,1012.8,-999,19.6,-999,66,2.6,181,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-09-24,1012.5,-999,19.4,-999,67,1.8,179,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-10-01,1012.4,-999,19.4,-999,67,2.1,173,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-10-02,1011.8,-999,19.6,-999,70,2.6,182,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-10-03,1011.4,-999,19.9,-999,70,1.6,182,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-10-04,1011.2,-999,19.9,-999,74,1.8,179,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-10-05,1011.8,-999,19.9,-999,74,1.2,184,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-10-06,1011.9,-999,19.5,-999,77,0.7,190,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-10-07,1012.8,-999,19.1,-999,79,0.2,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-10-08,1013.3,-999,19.1,-999,82,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-10-09,1013.4,-999,20.5,-999,78,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-10-10,1013.3,-999,21.1,-999,67,1.5,157,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-10-11,1013.1,-999,22.9,-999,63,0.1,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-10-12,1012.1,-999,22.1,-999,73,1.5,55,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-10-13,/,-999,/,-999,/,/,/,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-10-14,1011.0,-999,21.7,-999,76,0.4,44,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-10-15,1010.6,-999,21.4,-999,76,0.3,20,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-10-16,1010.4,-999,20.5,-999,79,0.4,56,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-10-17,1010.5,-999,18.8,-999,87,0.3,42,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-10-18,1010.5,-999,18.0,-999,91,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-10-19,1010.7,-999,17.4,-999,93,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-10-20,1011.0,-999,17.0,-999,93,0.8,256,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-10-21,1011.2,-999,16.7,-999,92,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-10-22,1011.2,-999,16.5,-999,92,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-10-23,1011.2,-999,16.3,-999,92,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-10-24,1011.2,-999,16.0,-999,92,0.1,0,-999,-999,&,-999,-999,-999,-999,-999,-999
2022-03-11-01,1010.7,-999,16.5,-999,90,0.2,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-11-02,1010.1,-999,16.6,-999,89,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-11-03,1009.5,-999,16.1,-999,89,1.1,254,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-11-04,/,-999,/,-999,/,/,/,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-11-05,1009.4,-999,14.7,-999,90,0.1,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-11-06,/,-999,/,-999,/,/,/,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-11-07,1010.8,-999,15.0,-999,92,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-11-08,/,-999,/,-999,/,/,/,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-11-09,1012.0,-999,19.4,-999,83,0.7,103,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-11-10,1011.7,-999,21.1,-999,74,0.5,42,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-11-11,1011.4,-999,21.2,-999,73,0.5,42,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-11-12,1010.7,-999,22.0,-999,74,0.2,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-11-13,1009.7,-999,23.1,-999,70,0.6,163,-999,-999,&,-999,-999,-999,-999,-999,-999
2022-03-11-14,1009.2,-999,23.0,-999,70,0.5,116,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-11-15,1009.4,-999,20.8,-999,80,0.7,74,-999,-999,&,-999,-999,-999,-999,-999,-999
2022-03-11-16,1009.5,-999,18.5,-999,89,0.1,0,-999,-999,&,-999,-999,-999,-999,-999,-999
2022-03-11-17,1009.7,-999,18.8,-999,88,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-11-18,1009.7,-999,18.5,-999,89,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-11-19,1009.7,-999,17.3,-999,93,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-11-20,/,-999,/,-999,/,/,/,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-11-21,1010.7,-999,16.5,-999,95,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-11-22,1010.4,-999,16.3,-999,96,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-11-23,1010.5,-999,16.3,-999,95,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-11-24,1010.2,-999,16.7,-999,96,0.5,260,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-12-01,1009.8,-999,18.0,-999,93,0.1,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-12-02,1009.5,-999,17.8,-999,93,0.2,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-12-03,1009.1,-999,17.9,-999,94,0.5,244,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-12-04,1009.1,-999,17.8,-999,94,0.1,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-12-05,1009.3,-999,17.6,-999,94,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-12-06,1009.6,-999,17.4,-999,94,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-12-07,1009.9,-999,17.9,-999,95,0.3,188,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-12-08,1010.3,-999,20.9,-999,84,1.0,172,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-12-09,1010.3,-999,23.3,-999,72,0.7,166,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-12-10,1010.0,-999,24.8,-999,64,1.9,179,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-12-11,1009.5,-999,25.8,-999,62,0.6,179,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-12-12,1008.8,-999,26.5,-999,60,0.4,120,-999,-999,&,-999,-999,-999,-999,-999,-999
2022-03-12-13,1008.0,-999,26.3,-999,62,0.4,153,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-12-14,/,-999,/,-999,/,/,/,-999,-999,&,-999,-999,-999,-999,-999,-999
2022-03-12-15,/,-999,/,-999,/,/,/,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-12-16,1007.1,-999,26.7,-999,60,1.7,164,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-12-17,1007.4,-999,24.8,-999,64,3.0,166,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-12-18,/,-999,/,-999,/,/,/,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-12-19,1008.0,-999,22.4,-999,72,1.6,184,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-12-20,1008.5,-999,21.5,-999,77,0.6,146,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-12-21,1008.8,-999,21.4,-999,77,0.8,162,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-12-22,1008.9,-999,21.3,-999,77,0.9,165,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-12-23,1008.9,-999,20.7,-999,80,0.2,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-12-24,1008.8,-999,19.9,-999,84,0.4,204,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-13-01,1008.7,-999,19.8,-999,84,0.2,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-13-02,1008.2,-999,19.1,-999,87,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-13-03,1008.1,-999,18.0,-999,91,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-13-04,1008.6,-999,17.6,-999,92,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-13-05,1009.2,-999,17.9,-999,94,0.7,192,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-13-06,1009.6,-999,17.7,-999,94,0.2,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-13-07,1009.8,-999,17.6,-999,94,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-13-08,1010.3,-999,19.3,-999,93,0.0,0,-999,-999,&,-999,-999,-999,-999,-999,-999
2022-03-13-09,/,-999,/,-999,/,/,/,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-13-10,/,-999,/,-999,/,/,/,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-13-11,1009.7,-999,23.4,-999,75,0.4,110,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-13-12,1008.8,-999,24.1,-999,69,0.7,122,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-13-13,1007.8,-999,25.0,-999,70,0.5,44,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-13-14,1007.2,-999,23.8,-999,74,0.3,46,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-13-15,1007.1,-999,23.8,-999,75,0.1,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-13-16,1007.4,-999,22.8,-999,80,0.8,40,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-13-17,1007.9,-999,20.7,-999,88,0.4,33,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-13-18,1008.2,-999,20.0,-999,90,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-13-19,1008.1,-999,19.9,-999,88,0.3,242,-999,-999,&,-999,-999,-999,-999,-999,-999
2022-03-13-20,1008.5,-999,19.5,-999,86,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-13-21,1008.8,-999,19.3,-999,87,0.2,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-13-22,1008.7,-999,19.3,-999,84,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-13-23,1008.5,-999,19.5,-999,83,0.9,183,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-13-24,1008.2,-999,19.3,-999,83,0.0,0,-999,-999,&,-999,-999,-999,-999,-999,-999
2022-03-14-01,1007.9,-999,19.4,-999,80,0.4,255,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-14-02,1007.6,-999,19.0,-999,82,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
