,StnPres,SeaPres,Temperature,Td dew point,RH,WS,WD,WSGust,WDGust,Precp,PrecpHour,SunShine,GloblRad,Visb,UVI,Cloud Amount
2022-01-08-21,998.1,-999,14.6,-999,94,1.9,85,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-08-22,997.8,-999,14.7,-999,92,2.2,72,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-08-23,997.4,-999,14.6,-999,93,1.8,76,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-08-24,997.1,-999,14.6,-999,94,2.5,91,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-09-01,996.8,-999,14.6,-999,93,2.6,89,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-09-02,996.3,-999,14.6,-999,94,1.7,89,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-09-03,995.9,-999,14.6,-999,93,1.5,90,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-09-04,995.5,-999,14.7,-999,94,1.6,100,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-09-05,995.7,-999,14.6,-999,98,0.9,100,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-09-06,996.0,-999,14.5,-999,99,0.5,94,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-09-07,996.3,-999,14.6,-999,97,0.2,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-09-08,996.8,-999,14.7,-999,97,1.2,101,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-09-09,997.0,-999,14.8,-999,99,1.4,74,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-09-10,996.6,-999,15.0,-999,100,1.6,76,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-09-11,996.2,-999,15.1,-999,99,1.5,81,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-09-12,994.8,-999,16.5,-999,96,1.0,102,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-09-13,994.5,-999,15.2,-999,99,0.7,84,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-09-14,993.8,-999,15.6,-999,99,1.3,92,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-09-15,993.7,-999,15.8,-999,100,0.8,75,-999,-999,0.0,-999,-999,-999,-999,-999,-999
